,Round,TeamA_NeutralG,TeamB_NeutralG,TeamA_AvgTotBlk,TeamB_AvgTotBlk,TeamA_AvgTotOppAst,TeamB_AvgTotOppAst,TeamA_AvgTotStl,TeamB_AvgTotStl,TeamA_Seed,TeamB_Seed,TeamA_TotOppDR,TeamB_TotOppDR,TeamA_TotOppFTM,TeamB_TotOppFTM,TeamA_TotPF,TeamB_TotPF,TeamA_AvgTotFGA3,TeamB_AvgTotFGA3,TeamA_TotOppScore,TeamB_TotOppScore,TeamA_TotOppStl,TeamB_TotOppStl,TeamA_AvgTotDR,TeamB_AvgTotDR,TeamA_TotTO,TeamB_TotTO,TeamA_AvgTotFGA,TeamB_AvgTotFGA,TeamA_TotOppOR,TeamB_TotOppOR,TeamA_TotOppBlk,TeamB_TotOppBlk,TeamA_TotFTA,TeamB_TotFTA,TeamA_AvgTotOppFGA3,TeamB_AvgTotOppFGA3,TeamA_HomeL,TeamB_HomeL,TeamA_AwayL,TeamB_AwayL,TeamA_NeutralW,TeamB_NeutralW,TeamA_AvgTotFGM3,TeamB_AvgTotFGM3,TeamA_TotL,TeamB_TotL,TeamA_TotOppPF,TeamB_TotOppPF,TeamA_TotStl,TeamB_TotStl,TeamA_TotOppFGA,TeamB_TotOppFGA,TeamA_TotOppAst,TeamB_TotOppAst,TeamA_TotFTM,TeamB_TotFTM,TeamA_TotAst,TeamB_TotAst,TeamA_NeutralL,TeamB_NeutralL,TeamA_TotBlk,TeamB_TotBlk,TeamA_TotOppFGA3,TeamB_TotOppFGA3,TeamA_HomeW,TeamB_HomeW,TeamA_AvgTotAst,TeamB_AvgTotAst,TeamA_AvgTotOppOR,TeamB_AvgTotOppOR,TeamA_AvgTotOppStl,TeamB_AvgTotOppStl,TeamA_AvgTotOppFGA,TeamB_AvgTotOppFGA,TeamA_TotOppFTA,TeamB_TotOppFTA,TeamA_TotDR,TeamB_TotDR,TeamA_AvgTotOppBlk,TeamB_AvgTotOppBlk,TeamA_TotOppFGM3,TeamB_TotOppFGM3,TeamA_TotOppFGM,TeamB_TotOppFGM,TeamA_AwayW,TeamB_AwayW,TeamA_AvgTotOppFGM3,TeamB_AvgTotOppFGM3,TotFGM3_diff,TotFGM3_ratio,TotFGA3_diff,TotFGA3_ratio,TotOR_diff,TotOR_ratio,TotOppTO_diff,TotOppTO_ratio,TotG_diff,TotG_ratio,AvgTotFTM_diff,AvgTotFTM_ratio,AvgTotFTA_diff,AvgTotFTA_ratio,AvgTotOR_diff,AvgTotOR_ratio,AvgTotTO_diff,AvgTotTO_ratio,AvgTotPF_diff,AvgTotPF_ratio,AvgTotOppScore_diff,AvgTotOppScore_ratio,AvgTotOppFGM_diff,AvgTotOppFGM_ratio,AvgTotOppFTA_diff,AvgTotOppFTA_ratio,AvgTotOppTO_diff,AvgTotOppTO_ratio,AvgTotOppPF_diff,AvgTotOppPF_ratio,TotScore_ratio,TotFGM_ratio,TotFGA_ratio,TotW_ratio,WinPct_ratio,AvgTotScore_ratio,AvgTotFGM_ratio,AvgTotOppFTM_ratio,AvgTotOppDR_ratio,Seed_diff,TeamA_Result,Round * TeamA_Seed,Round * Seed_diff
670,1,7,1,2.3,4.1,10.8,10.1,5.7,3.5,6,11,674,688,449,351,596,469,19.1,12.8,2096,1846,221,145,24.9,27.1,438,302,53.4,52.9,289,277,103,73,671,619,16.4,16.9,2,1,4,4,5,1,6.5,4.6,8,5,602,563,187,112,1757,1753,355,324,462,462,425,430,2,0,76,130,541,540,13,14,12.9,13.4,8.8,8.7,6.7,4.5,53.2,54.8,642,503,821,868,3.1,2.3,179,167,734,664,7,12,5.4,5.2,68,1.4594594594594594,218,1.5304136253041363,94,1.3252595155709344,85,1.2972027972027973,1,1.03125,-0.40000000000000036,0.9722222222222222,1.0,1.0518134715025906,2.5999999999999996,1.2888888888888888,3.9000000000000004,1.4148936170212767,3.400000000000002,1.231292517006803,5.799999999999997,1.10051993067591,1.3999999999999986,1.0673076923076923,3.8000000000000007,1.2420382165605095,2.299999999999999,1.2584269662921348,0.5999999999999979,1.034090909090909,1.0492565055762082,1.0246433203631646,1.0401653868871825,0.9259259259259259,0.897867565037037,1.0163447251114415,0.9917012448132779,1.2363636363636363,0.9488372093023255,-5,1,6,-5
671,1,7,4,3.7,5.7,13.6,11.9,8.2,7.6,6,11,850,604,345,417,507,561,14.5,16.0,2344,1974,212,248,25.5,23.9,376,442,60.8,54.0,447,376,115,113,681,723,19.3,18.3,3,2,3,8,4,2,4.9,5.2,9,12,549,613,278,242,2120,1713,464,382,492,495,549,473,3,2,125,183,656,587,15,15,16.1,14.8,13.1,11.8,6.2,7.8,62.4,53.5,518,605,866,766,3.4,3.5,209,199,895,679,6,3,6.1,6.2,0,1.0,-20,0.9609375,-109,0.7714884696016772,71,1.17359413202934,2,1.0625,-1.0,0.9354838709677419,-2.6000000000000014,0.8849557522123893,-4.1,0.7248322147651007,-2.700000000000001,0.8043478260869564,-2.5999999999999996,0.8514285714285714,7.200000000000003,1.1166936790923825,5.100000000000001,1.2405660377358492,-3.6999999999999993,0.8042328042328043,1.299999999999999,1.1015625,-3.099999999999998,0.8385416666666667,1.1602739726027398,1.2316753926701571,1.197452229299363,1.25,1.1764705888,1.0921052631578947,1.1589958158995817,0.7769230769230769,1.3227513227513228,-5,0,6,-5
672,1,6,5,6.3,3.0,11.5,10.5,9.0,6.0,6,11,734,645,456,455,615,561,16.3,21.0,2215,2026,252,199,25.5,24.9,497,382,57.6,55.3,383,265,112,78,743,653,17.3,15.0,1,1,1,2,4,2,6.2,7.8,4,6,641,569,305,193,1929,1664,390,335,495,477,585,464,2,3,214,95,588,480,17,15,17.2,14.5,11.3,8.3,7.4,6.2,56.7,52.0,675,626,868,796,3.3,2.4,197,177,781,697,9,9,5.8,5.5,-41,0.8366533864541833,-119,0.8231797919762258,35,1.0916230366492146,157,1.4254742547425474,2,1.0625,-0.3000000000000007,0.9798657718120805,1.5,1.0735294117647058,0.40000000000000036,1.0336134453781514,2.6999999999999993,1.2268907563025209,0.6000000000000014,1.0342857142857145,1.7999999999999972,1.0284360189573458,1.1999999999999993,1.055045871559633,0.29999999999999716,1.0153061224489794,4.0,1.3478260869565217,1.0999999999999979,1.0617977528089886,1.0763772954924875,1.1235011990407673,1.1074660633484164,1.1538461538461537,1.0859728504615385,1.0133511348464619,1.0574712643678161,0.943661971830986,1.0693069306930694,-5,1,6,-5
673,1,5,5,3.9,2.7,11.2,11.9,6.9,9.5,6,11,673,644,395,418,523,546,21.1,22.1,2038,1939,197,201,24.7,22.8,419,407,55.7,56.0,295,352,108,117,666,544,16.6,19.7,2,0,4,5,4,4,7.7,8.3,7,6,572,542,222,286,1748,1604,358,357,498,400,443,474,1,1,125,82,531,592,14,12,13.8,15.8,9.2,11.7,6.2,6.7,54.6,53.5,561,592,791,685,3.4,3.9,191,195,726,663,7,8,6.0,6.5,-4,0.9839357429718876,12,1.0180995475113122,88,1.313167259786477,-72,0.8596491228070176,2,1.0666666666666667,2.299999999999999,1.1729323308270676,2.6999999999999993,1.149171270718232,2.0999999999999996,1.2234042553191489,-0.5,0.9632352941176471,-1.8999999999999986,0.8956043956043956,-0.8999999999999915,0.9860681114551085,0.5999999999999979,1.0271493212669682,-2.1999999999999993,0.8883248730964467,-3.3000000000000007,0.8070175438596491,-0.20000000000000284,0.9889502762430937,1.0164716081491114,0.9662243667068757,1.060750446694461,1.0416666666666667,0.9765625,0.9531859557867359,0.9057971014492753,0.8848920863309353,0.9767441860465116,-5,1,6,-5
674,1,6,5,3.9,3.1,12.2,10.9,6.9,7.0,7,10,792,722,454,319,601,505,23.8,15.6,2159,2041,188,215,21.5,25.6,379,424,57.9,54.3,361,360,100,125,597,719,18.4,20.9,4,3,6,7,4,4,7.7,5.4,12,11,542,580,227,225,1743,1866,401,350,431,492,335,321,2,1,129,100,607,669,12,12,10.2,10.0,10.9,11.3,5.7,6.7,52.8,58.3,644,461,708,820,3.0,3.9,209,216,748,753,5,5,6.3,6.8,81,1.4682080924855492,289,1.5803212851405624,20,1.0539083557951483,62,1.1497584541062802,1,1.03125,-2.3000000000000007,0.8506493506493507,-4.399999999999999,0.8044444444444445,0.20000000000000107,1.017241379310345,-1.8000000000000007,0.8646616541353384,2.3999999999999986,1.1518987341772151,1.6000000000000085,1.0250783699059562,-0.8000000000000007,0.9659574468085106,5.1,1.3541666666666667,1.5,1.1162790697674418,-1.7000000000000028,0.9060773480662981,1.0385144429160935,1.04221635883905,1.100748416810593,1.0,0.9696969691428572,1.005865102639296,1.0084388185654007,1.3800000000000001,1.0619469026548671,-3,1,7,-3
675,1,7,5,4.4,2.8,12.5,11.8,6.6,6.5,7,10,705,729,343,381,456,537,18.2,15.2,1835,2052,152,200,25.9,24.8,358,367,56.2,57.7,302,352,93,85,607,646,18.2,19.6,1,2,6,7,4,3,5.9,5.0,10,11,526,567,197,200,1690,1763,375,366,415,491,361,384,3,2,131,87,546,609,12,12,12.0,12.4,10.1,11.4,5.1,6.5,56.3,56.9,502,555,776,770,3.1,2.7,174,199,659,736,4,5,5.8,6.4,23,1.1493506493506493,74,1.1567796610169492,-45,0.8780487804878049,-46,0.8883495145631068,-1,0.967741935483871,-2.0,0.8734177215189873,-0.6000000000000014,0.971153846153846,-1.0999999999999996,0.907563025210084,0.09999999999999964,1.0084745762711864,-2.1000000000000014,0.8786127167630057,-5.0,0.9244712990936556,-1.6999999999999993,0.9282700421940928,-1.1999999999999993,0.9329608938547487,-1.1000000000000014,0.9172932330827067,-0.8000000000000007,0.9562841530054644,0.9287981859410431,0.9333333333333333,0.9418669647847959,1.0,1.0333333343666666,0.9606188466947961,0.9642857142857143,0.9268292682926829,1.0,-3,1,7,-3
676,1,5,6,2.6,6.2,12.1,11.2,5.0,7.0,7,10,692,747,344,381,551,584,20.8,21.5,2145,1939,222,194,26.8,25.6,417,423,52.6,57.5,338,360,81,106,601,687,19.1,16.6,2,5,5,5,5,5,8.8,6.8,7,11,603,605,170,231,1961,1809,411,369,451,446,584,403,0,1,88,204,649,547,15,13,17.2,12.2,9.9,10.9,6.5,5.9,57.7,54.8,505,581,912,846,2.4,3.2,203,164,799,697,7,4,6.0,5.0,73,1.3244444444444445,-1,0.998589562764457,-188,0.6033755274261603,-77,0.823394495412844,1,1.0303030303030303,-0.1999999999999993,0.9851851851851853,-3.1000000000000014,0.8509615384615384,-6.0,0.5833333333333334,-0.5,0.9609375,-1.5,0.9152542372881356,4.300000000000004,1.0731292517006803,2.3999999999999986,1.1137440758293837,-2.700000000000001,0.8465909090909091,-2.5999999999999996,0.8030303030303031,-0.6000000000000014,0.9672131147540983,1.1655297862664848,1.1871727748691099,0.9410215903106899,1.2272727272727273,1.1911764699044118,1.1321321321321323,1.1508620689655173,0.8782608695652173,0.902654867256637,-3,1,7,-3
677,1,6,4,3.8,2.9,14.5,13.9,5.1,6.5,7,10,730,767,332,462,484,560,17.6,26.6,2146,2350,196,222,25.1,26.5,376,438,55.2,60.6,363,355,121,97,605,661,16.6,19.9,2,1,5,8,4,2,6.6,9.8,9,11,593,592,173,215,1952,1976,494,458,428,483,578,527,2,2,130,96,566,657,17,16,17.0,16.0,10.7,10.8,5.8,6.7,57.4,59.9,482,640,854,873,3.6,2.9,182,202,816,843,4,4,5.4,6.1,-101,0.6892307692307692,-278,0.683371298405467,-27,0.9333333333333333,-84,0.8073394495412844,1,1.0303030303030303,-2.0,0.863013698630137,-2.1999999999999993,0.89,-1.200000000000001,0.9024390243902438,-2.200000000000001,0.8345864661654134,-2.8000000000000007,0.8352941176470587,-8.100000000000001,0.8862359550561798,-1.5,0.9411764705882353,-5.199999999999999,0.731958762886598,-2.799999999999999,0.787878787878788,-0.5,0.9720670391061452,0.9101978691019786,0.9560439560439561,0.939,1.1363636363636365,1.1029411764485295,0.884422110552764,0.927536231884058,0.7000000000000001,0.9267241379310345,-3,0,7,-3
678,1,7,3,4.3,3.7,11.7,12.6,6.6,8.0,8,9,726,801,430,439,521,525,13.5,21.8,2382,2179,204,167,25.4,23.1,420,351,56.9,58.6,426,347,120,96,797,666,19.9,16.5,1,3,7,4,5,1,5.3,7.3,10,9,626,563,224,257,2095,1786,397,402,544,483,497,476,2,2,145,118,675,529,16,14,14.6,14.9,12.5,10.8,6.0,5.2,61.6,55.8,588,606,863,739,3.5,3.0,202,188,875,776,3,8,5.9,5.9,-53,0.7725321888412017,-240,0.6561604584527221,26,1.0716253443526171,-43,0.9018264840182648,2,1.0625,0.9000000000000004,1.0596026490066226,2.599999999999998,1.125,0.09999999999999964,1.008849557522124,1.4000000000000004,1.1272727272727272,-1.0999999999999979,0.9329268292682928,2.0,1.0293685756240822,1.3999999999999986,1.0576131687242798,-1.5999999999999979,0.9153439153439155,-2.0999999999999996,0.8467153284671532,0.7999999999999972,1.0454545454545452,1.1323024054982818,1.186104218362283,1.032,1.0434782608695652,0.9820971867826087,1.0645604395604396,1.1150793650793651,0.9197080291970803,0.856,-1,0,8,-1
679,1,5,4,3.3,3.5,12.3,13.6,8.0,7.5,8,9,837,730,371,469,492,609,19.8,18.1,2281,2078,222,249,25.2,25.0,405,500,64.6,51.2,372,338,127,107,597,841,19.6,19.1,2,4,6,7,3,2,7.3,6.1,10,13,545,693,263,241,1989,1715,406,434,402,607,562,393,2,2,109,111,648,612,14,11,17.0,12.3,11.3,10.6,6.7,7.8,60.3,53.6,531,695,830,799,3.8,3.3,226,225,842,692,6,6,6.8,7.0,47,1.241025641025641,75,1.1295336787564767,95,1.2661064425770308,22,1.0459290187891441,1,1.03125,-6.800000000000001,0.6421052631578947,-8.2,0.688212927756654,2.5,1.2232142857142858,-3.299999999999999,0.7884615384615385,-4.1,0.7842105263157895,4.199999999999989,1.064714946070878,3.8999999999999986,1.1805555555555556,-5.599999999999998,0.7419354838709679,0.1999999999999993,1.0133333333333332,-5.199999999999999,0.7603686635944701,1.164967562557924,1.37905604719764,1.300183038438072,1.2105263157894737,1.1738437002105264,1.1305637982195844,1.3349056603773586,0.7619047619047619,1.1140350877192982,-1,1,8,-1
680,1,3,6,1.8,3.5,9.6,11.1,4.6,6.8,8,9,625,690,407,383,529,543,15.4,18.5,1970,2184,156,215,25.5,27.7,332,437,56.3,59.3,240,361,103,110,755,687,19.7,20.9,1,0,7,8,3,4,5.1,6.3,8,10,643,592,144,223,1621,1964,298,366,535,508,398,460,0,2,56,116,610,690,14,17,12.8,13.9,7.7,10.9,5.0,6.5,52.3,59.5,594,565,791,915,3.3,3.3,207,227,678,787,6,2,6.7,6.9,-49,0.7644230769230769,-136,0.7777777777777778,-4,0.9911504424778761,-60,0.8484848484848485,-2,0.9393939393939394,1.9000000000000004,1.1233766233766234,3.599999999999998,1.173076923076923,0.8000000000000007,1.0583941605839418,-2.5,0.8106060606060606,0.6000000000000014,1.0363636363636364,-2.700000000000003,0.959214501510574,-1.9000000000000021,0.9201680672268907,2.099999999999998,1.1228070175438596,-1.1999999999999993,0.9,2.8000000000000007,1.1564245810055866,0.890302066772655,0.8588888888888889,0.8912155260469867,1.0,1.064516129171108,0.9488188976377953,0.9120879120879121,1.1293103448275863,0.9665071770334929,-1,1,8,-1
681,1,4,5,3.9,4.5,10.1,10.7,6.7,7.5,8,9,600,728,388,464,548,602,14.1,19.6,1774,2064,171,189,22.4,25.3,349,435,53.8,55.5,305,292,122,96,646,676,17.0,18.6,3,2,3,5,2,4,5.1,6.6,8,8,567,601,213,254,1549,1741,324,364,429,465,529,469,2,1,126,152,545,631,16,15,16.5,13.8,9.5,8.6,5.3,5.6,48.4,51.2,541,651,717,860,3.8,2.8,170,208,608,696,6,7,5.3,6.1,-62,0.7232142857142857,-215,0.6766917293233082,-33,0.9261744966442953,-17,0.9622222222222222,-2,0.9411764705882353,-0.29999999999999893,0.9781021897810219,0.3000000000000007,1.015075376884422,-0.1999999999999993,0.984732824427481,-1.9000000000000004,0.8515625,-0.5999999999999979,0.9661016949152543,-5.300000000000004,0.9126853377265238,-1.5,0.926829268292683,-2.200000000000003,0.8848167539267014,0.3000000000000007,1.0227272727272727,0.0,1.0,0.9432443879711987,0.9784688995215312,0.9120296767355591,0.9230769230769231,0.9807692312218935,1.0028818443804033,1.040650406504065,0.8897058823529411,0.8785046728971964,-1,0,8,-1
682,2,5,3,3.7,3.7,10.1,12.6,7.5,8.0,1,9,623,801,374,439,564,525,17.8,21.8,2061,2179,212,167,26.2,23.1,429,351,55.3,58.6,396,347,132,96,839,666,19.1,16.5,2,3,2,4,3,1,7.3,7.3,6,9,679,563,247,257,1917,1786,334,402,625,483,480,476,2,2,123,118,630,529,17,14,14.5,14.9,12.0,10.8,6.4,5.2,58.1,55.8,531,606,863,739,4.0,3.0,193,188,747,776,7,8,5.8,5.9,8,1.0343347639484979,-112,0.839541547277937,48,1.1322314049586777,37,1.0844748858447488,1,1.03125,3.799999999999999,1.2516556291390728,4.599999999999998,1.221153846153846,1.1999999999999993,1.1061946902654867,2.0,1.1818181818181819,0.7000000000000028,1.0426829268292686,-5.599999999999994,0.9177679882525698,-1.6999999999999993,0.9300411522633745,-2.799999999999997,0.851851851851852,0.7000000000000011,1.051094890510949,3.0,1.1704545454545454,1.134020618556701,1.1004962779156326,0.9728,1.173913043478261,1.1383399206956522,1.098901098901099,1.0674603174603174,0.8248175182481753,0.7559999999999999,-8,1,2,-16
683,2,7,5,6.6,3.3,10.7,12.3,7.2,8.0,1,8,716,837,451,371,577,492,16.4,19.8,2090,2281,235,222,28.1,25.2,465,405,55.5,64.6,388,372,106,127,748,597,21.0,19.6,1,2,3,6,6,3,6.0,7.3,5,10,625,545,244,263,1973,1989,363,406,548,402,532,562,1,2,225,109,714,648,16,14,15.6,17.0,11.4,11.3,6.9,6.7,58.0,60.3,654,531,957,830,3.1,3.8,219,226,710,842,7,6,6.4,6.8,-37,0.8471074380165289,-96,0.8532110091743119,-79,0.8252212389380531,-64,0.872255489021956,1,1.0303030303030303,3.900000000000002,1.3196721311475412,3.8999999999999986,1.2154696132596685,-2.6999999999999993,0.8029197080291971,1.3999999999999986,1.113821138211382,2.0999999999999996,1.1409395973154361,-7.599999999999994,0.890014471780029,-4.600000000000001,0.8196078431372549,3.099999999999998,1.1925465838509315,-2.299999999999999,0.8486842105263158,1.8999999999999986,1.115151515151515,1.0194908512330947,0.9679144385026738,0.8850305021116847,1.2608695652173914,1.2237851655120093,0.9895013123359581,0.9399293286219081,1.1875000000000002,0.8307086614173229,-7,1,2,-14
684,2,7,3,4.2,1.8,10.3,9.6,10.7,4.6,1,8,742,625,392,407,603,529,17.6,15.4,1971,1970,197,156,23.9,25.5,431,332,58.1,56.3,412,240,119,103,766,755,17.6,19.7,1,1,3,7,6,3,5.8,5.1,5,8,649,643,365,144,1793,1621,351,298,545,535,510,398,1,0,144,56,600,610,15,14,15.0,12.8,12.1,7.7,5.8,5.0,52.7,52.3,605,594,812,791,3.5,3.3,187,207,696,678,8,6,5.5,6.7,39,1.2452830188679245,123,1.2584033613445378,15,1.0334821428571428,300,1.8928571428571428,3,1.096774193548387,-1.3000000000000007,0.9248554913294798,-1.8999999999999986,0.9221311475409837,-0.9000000000000004,0.9379310344827586,2.0,1.1869158878504673,0.5999999999999979,1.0350877192982455,-5.5,0.9133858267716536,-1.3999999999999986,0.9360730593607307,-1.3999999999999986,0.9270833333333334,7.899999999999999,1.7314814814814814,-1.5999999999999979,0.9227053140096619,1.1165178571428571,1.1371280724450195,1.1312320916905445,1.2608695652173914,1.1496163674522406,1.0179806362378976,1.0401606425702812,0.8778625954198473,1.0792079207920793,-7,1,2,-14
685,2,6,5,2.8,4.5,9.8,10.7,7.9,7.5,1,9,613,728,352,464,509,602,17.1,19.6,1904,2064,201,189,25.6,25.3,357,435,54.8,55.5,355,292,96,96,718,676,20.8,18.6,1,2,1,5,6,4,6.2,6.6,2,8,639,601,252,254,1754,1741,314,364,511,465,475,469,0,1,89,152,666,631,14,15,14.8,13.8,11.1,8.6,6.3,5.6,54.8,51.2,518,651,820,860,3.0,2.8,212,208,670,696,10,7,6.6,6.1,-25,0.8883928571428571,-119,0.8210526315789474,-80,0.8210290827740492,-15,0.9666666666666667,-2,0.9411764705882353,2.3000000000000007,1.1678832116788322,2.5,1.1256281407035176,-1.5999999999999996,0.8778625954198473,-1.6000000000000014,0.8749999999999999,-1.799999999999999,0.8983050847457628,-1.2000000000000028,0.9802306425041186,0.3999999999999986,1.0195121951219512,-2.900000000000002,0.8481675392670156,0.40000000000000036,1.0303030303030303,2.3000000000000007,1.1299435028248588,1.0410842863193561,1.0454545454545454,0.9289878113407525,1.1538461538461537,1.2259615390273668,1.1066282420749278,1.1097560975609755,0.8088235294117647,0.897196261682243,-8,0,2,-16
686,2,5,6,4.5,3.9,10.9,12.2,6.3,6.9,2,7,744,792,341,454,486,601,19.0,23.8,2002,2159,186,188,25.7,21.5,360,379,54.5,57.9,329,361,98,100,632,597,19.2,18.4,1,4,3,6,3,4,6.8,7.7,6,12,579,542,209,227,1822,1743,359,401,428,431,372,335,2,2,150,129,635,607,14,12,11.3,10.2,10.0,10.9,5.6,5.7,55.2,52.8,525,644,849,708,3.0,3.0,207,209,727,748,10,5,6.3,6.3,-29,0.8858267716535433,-159,0.7979669631512071,-60,0.8465473145780051,-84,0.8235294117647058,0,1.0,-0.09999999999999964,0.9923664122137404,1.0999999999999979,1.0607734806629834,-1.8000000000000007,0.847457627118644,-0.5999999999999996,0.9478260869565218,-3.5,0.8076923076923077,-4.700000000000003,0.9281345565749235,-0.6999999999999993,0.9691629955947136,-3.5999999999999996,0.8153846153846154,-2.5,0.8263888888888888,1.1000000000000014,1.0670731707317074,1.018543046357616,1.0468354430379747,0.9403765690376569,1.2857142857142858,1.2857142861632653,1.0189504373177845,1.0502092050209206,0.7463768115942029,0.9375,-5,1,4,-10
687,2,7,5,3.8,2.6,9.5,12.1,6.5,5.0,2,7,741,692,413,344,567,551,19.1,20.8,2093,2145,154,222,24.2,26.8,343,417,57.4,52.6,379,338,93,81,693,601,15.4,19.1,0,2,4,5,6,5,7.8,8.8,5,7,611,603,209,170,1839,1961,304,411,507,451,470,584,1,0,121,88,492,649,16,15,14.7,17.2,11.8,9.9,4.8,6.5,57.5,57.7,577,505,773,912,2.9,2.4,144,203,768,799,5,7,4.5,6.0,-50,0.8322147651006712,-97,0.8629943502824858,23,1.0804195804195804,101,1.2813370473537604,-2,0.9411764705882353,2.5,1.1879699248120301,4.0,1.2259887005649717,1.299999999999999,1.1547619047619047,-1.6000000000000014,0.8699186991869917,1.5,1.0925925925925926,2.3000000000000043,1.0364500792393028,0.5,1.0212765957446808,3.0999999999999996,1.2080536912751678,3.8000000000000007,1.358490566037736,1.4000000000000021,1.0790960451977403,0.9773702692157628,0.9647188533627343,1.0279798545047565,1.0,1.0625000000787037,1.0384615384615383,1.0224719101123596,1.2772277227722773,1.1372549019607843,-5,1,4,-10
688,2,5,4,4.3,2.9,10.0,13.9,6.8,6.5,2,10,738,767,344,462,513,560,17.2,26.6,1912,2350,140,222,24.8,26.5,350,438,55.3,60.6,312,355,92,97,623,661,18.8,19.9,2,1,5,8,5,2,6.0,9.8,7,11,550,592,224,215,1735,1976,330,458,432,483,440,527,0,2,142,96,619,657,16,16,13.3,16.0,9.5,10.8,4.2,6.7,52.6,59.9,493,640,819,873,2.8,2.9,198,202,685,843,5,4,6.0,6.1,-126,0.6123076923076923,-311,0.6457858769931663,-53,0.8691358024691358,-1,0.9977064220183486,0,1.0,-1.5,0.8972602739726028,-1.1000000000000014,0.945,-1.6000000000000014,0.8699186991869917,-2.700000000000001,0.7969924812030075,-1.5,0.9117647058823529,-13.300000000000004,0.8132022471910112,-4.699999999999999,0.8156862745098039,-4.499999999999998,0.7680412371134021,0.0,1.0,-1.1999999999999993,0.9329608938547487,0.8702435312024354,0.9098901098901099,0.912,1.1818181818181819,1.181818181409091,0.870603015075377,0.9094202898550725,0.7428571428571429,0.9655172413793103,-8,1,4,-16
689,2,4,7,3.4,2.3,13.5,10.8,6.7,5.7,3,6,587,674,368,449,526,596,14.2,19.1,1945,2096,208,221,23.5,24.9,422,438,52.5,53.4,362,289,109,103,674,671,19.5,16.4,0,2,6,4,2,5,4.3,6.5,8,8,594,602,209,187,1707,1757,417,355,487,462,445,425,2,2,106,76,606,541,16,13,14.4,12.9,11.7,8.8,6.7,6.7,55.1,53.2,538,642,727,821,3.5,3.1,193,179,692,734,5,7,6.2,5.4,-84,0.6111111111111112,-190,0.6979332273449921,-26,0.9321148825065274,28,1.0754716981132075,-2,0.9393939393939394,1.6999999999999993,1.1214285714285714,1.3999999999999986,1.0689655172413792,-0.09999999999999964,0.9913793103448276,0.29999999999999893,1.0225563909774436,-1.1000000000000014,0.9392265193370165,-0.7999999999999972,0.9874015748031496,0.10000000000000142,1.0045045045045045,-2.1000000000000014,0.8923076923076922,1.700000000000001,1.1517857142857144,1.0,1.054945054945055,0.9472984942426926,0.9620253164556962,0.9250425894378195,0.92,0.9793548383315612,1.0087719298245612,1.0251046025104602,0.875,0.9264705882352942,-3,1,6,-6
690,2,6,4,3.3,5.7,9.7,11.9,7.0,7.6,3,11,675,604,330,417,466,561,22.1,16.0,1772,1974,191,248,24.5,23.9,367,442,54.5,54.0,324,376,84,113,524,723,16.9,18.3,0,2,5,8,4,2,8.4,5.2,7,12,516,613,230,242,1688,1713,320,382,357,495,489,473,2,2,109,183,559,587,15,15,14.8,14.8,9.8,11.8,5.8,7.8,51.2,53.5,510,605,809,766,2.5,3.5,168,199,637,679,7,3,5.1,6.2,110,1.658682634730539,216,1.421875,-129,0.7295597484276729,53,1.1295843520782396,1,1.03125,-4.699999999999999,0.6967741935483871,-6.700000000000001,0.7035398230088495,-4.4,0.7046979865771812,-2.700000000000001,0.8043478260869564,-3.4000000000000004,0.8057142857142857,-8.0,0.8703403565640194,-1.8999999999999986,0.9103773584905661,-3.3999999999999986,0.8201058201058201,1.1999999999999993,1.09375,-3.5999999999999996,0.8125,1.0794520547945206,1.132198952879581,1.04169079328315,1.3,1.2606060608,1.046783625730994,1.096234309623431,0.7692307692307693,1.0846560846560847,-8,1,6,-16
691,2,4,6,3.8,6.3,10.9,11.5,8.1,9.0,3,6,655,734,368,456,512,615,14.4,16.3,1900,2215,231,252,25.2,25.5,421,497,52.9,57.6,318,383,105,112,621,743,18.0,17.3,1,1,5,1,2,4,5.0,6.2,8,4,546,641,258,305,1704,1929,350,390,441,495,419,585,2,2,122,214,576,588,16,17,13.1,17.2,9.9,11.3,7.2,7.4,53.3,56.7,556,675,806,868,3.3,3.3,174,197,679,781,6,9,5.4,5.8,-51,0.7571428571428571,-92,0.8339350180505415,-56,0.8657074340527577,-122,0.7680608365019012,-2,0.9411764705882353,-0.7999999999999989,0.9452054794520549,-2.5,0.8858447488584474,-1.0,0.9186991869918699,-1.4000000000000004,0.9041095890410958,-2.1000000000000014,0.8839779005524862,-5.699999999999996,0.9124423963133641,-1.8000000000000007,0.9217391304347826,-2.5,0.8743718592964824,-2.9000000000000004,0.8129032258064516,-1.7999999999999972,0.9047619047619049,0.8375339278790229,0.8324439701173959,0.8651685393258427,0.8,0.8500000001700001,0.8893280632411067,0.8840579710144927,0.8582089552238805,0.949074074074074,-3,1,6,-6
